9.4892 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [1366, 768]. Using actual size
31.9341 	EXP 	background_3: autoDraw = False
31.9341 	EXP 	textbox: autoDraw = False
31.9341 	EXP 	reminder_2: autoDraw = False
31.9341 	EXP 	trial_counter_2: autoDraw = False
31.9341 	EXP 	background_3: autoDraw = False
31.9341 	EXP 	textbox: autoDraw = False
31.9341 	EXP 	reminder_2: autoDraw = False
31.9341 	EXP 	trial_counter_2: autoDraw = False
31.9341 	EXP 	faces: image = 'same/136_C2_DV.jpg'
31.9341 	EXP 	background_2: autoDraw = True
31.9341 	EXP 	faces: autoDraw = True
31.9341 	EXP 	trial_counter: autoDraw = True
31.9341 	EXP 	reminder: autoDraw = True
36.0188 	EXP 	background_2: autoDraw = False
36.0188 	EXP 	faces: autoDraw = False
36.0188 	EXP 	trial_counter: autoDraw = False
36.0188 	EXP 	reminder: autoDraw = False
36.0188 	EXP 	textbox: foreColor = <psychopy.colors.Color: green, alpha=1.0>
36.0188 	EXP 	background_3: autoDraw = True
36.0188 	EXP 	textbox: autoDraw = True
36.0188 	EXP 	reminder_2: autoDraw = True
36.0188 	EXP 	trial_counter_2: autoDraw = True
37.0029 	EXP 	New trial (rep=0, index=4): {'imageFile': 'same/168_C2_DV.jpg', 'corrAns': 'left', 'sameOrDiff': 'same'}
37.0334 	EXP 	background_3: autoDraw = False
37.0334 	EXP 	textbox: autoDraw = False
37.0334 	EXP 	reminder_2: autoDraw = False
37.0334 	EXP 	trial_counter_2: autoDraw = False
37.0334 	EXP 	background_3: autoDraw = False
37.0334 	EXP 	textbox: autoDraw = False
37.0334 	EXP 	reminder_2: autoDraw = False
37.0334 	EXP 	trial_counter_2: autoDraw = False
37.0334 	EXP 	faces: image = 'same/168_C2_DV.jpg'
37.0334 	EXP 	background_2: autoDraw = True
37.0334 	EXP 	faces: autoDraw = True
37.0334 	EXP 	trial_counter: autoDraw = True
37.0334 	EXP 	reminder: autoDraw = True
44.2187 	EXP 	background_2: autoDraw = False
44.2187 	EXP 	faces: autoDraw = False
44.2187 	EXP 	trial_counter: autoDraw = False
44.2187 	EXP 	reminder: autoDraw = False
44.2187 	EXP 	textbox: foreColor = <psychopy.colors.Color: green, alpha=1.0>
44.2187 	EXP 	background_3: autoDraw = True
44.2187 	EXP 	textbox: autoDraw = True
44.2187 	EXP 	reminder_2: autoDraw = True
44.2187 	EXP 	trial_counter_2: autoDraw = True
45.2030 	EXP 	New trial (rep=0, index=5): {'imageFile': 'same/139_DV_C2.jpg', 'corrAns': 'left', 'sameOrDiff': 'same'}
45.2329 	EXP 	background_3: autoDraw = False
45.2329 	EXP 	textbox: autoDraw = False
45.2329 	EXP 	reminder_2: autoDraw = False
45.2329 	EXP 	trial_counter_2: autoDraw = False
45.2329 	EXP 	background_3: autoDraw = False
45.2329 	EXP 	textbox: autoDraw = False
45.2329 	EXP 	reminder_2: autoDraw = False
45.2329 	EXP 	trial_counter_2: autoDraw = False
45.2329 	EXP 	faces: image = 'same/139_DV_C2.jpg'
45.2329 	EXP 	background_2: autoDraw = True
45.2329 	EXP 	faces: autoDraw = True
45.2329 	EXP 	trial_counter: autoDraw = True
45.2329 	EXP 	reminder: autoDraw = True
53.4522 	EXP 	background_2: autoDraw = False
53.4522 	EXP 	faces: autoDraw = False
53.4522 	EXP 	trial_counter: autoDraw = False
53.4522 	EXP 	reminder: autoDraw = False
53.4522 	EXP 	textbox: foreColor = <psychopy.colors.Color: green, alpha=1.0>
53.4522 	EXP 	background_3: autoDraw = True
53.4522 	EXP 	textbox: autoDraw = True
53.4522 	EXP 	reminder_2: autoDraw = True
53.4522 	EXP 	trial_counter_2: autoDraw = True
54.4364 	EXP 	New trial (rep=0, index=6): {'imageFile': 'different/077_133_R.jpg', 'corrAns': 'right', 'sameOrDiff': 'different'}
54.4712 	EXP 	background_3: autoDraw = False
54.4712 	EXP 	textbox: autoDraw = False
54.4712 	EXP 	reminder_2: autoDraw = False
54.4712 	EXP 	trial_counter_2: autoDraw = False
54.4712 	EXP 	background_3: autoDraw = False
54.4712 	EXP 	textbox: autoDraw = False
54.4712 	EXP 	reminder_2: autoDraw = False
54.4712 	EXP 	trial_counter_2: autoDraw = False
54.4712 	EXP 	faces: image = 'different/077_133_R.jpg'
54.4712 	EXP 	background_2: autoDraw = True
54.4712 	EXP 	faces: autoDraw = True
54.4712 	EXP 	trial_counter: autoDraw = True
54.4712 	EXP 	reminder: autoDraw = True
57.7023 	EXP 	background_2: autoDraw = False
57.7023 	EXP 	faces: autoDraw = False
57.7023 	EXP 	trial_counter: autoDraw = False
57.7023 	EXP 	reminder: autoDraw = False
57.7023 	EXP 	textbox: foreColor = <psychopy.colors.Color: green, alpha=1.0>
57.7023 	EXP 	background_3: autoDraw = True
57.7023 	EXP 	textbox: autoDraw = True
57.7023 	EXP 	reminder_2: autoDraw = True
57.7023 	EXP 	trial_counter_2: autoDraw = True
58.6862 	EXP 	New trial (rep=0, index=7): {'imageFile': 'same/170_DV_C2.jpg', 'corrAns': 'left', 'sameOrDiff': 'same'}
58.7175 	EXP 	background_3: autoDraw = False
58.7175 	EXP 	textbox: autoDraw = False
58.7175 	EXP 	reminder_2: autoDraw = False
58.7175 	EXP 	trial_counter_2: autoDraw = False
58.7175 	EXP 	background_3: autoDraw = False
58.7175 	EXP 	textbox: autoDraw = False
58.7175 	EXP 	reminder_2: autoDraw = False
58.7175 	EXP 	trial_counter_2: autoDraw = False
58.7175 	EXP 	faces: image = 'same/170_DV_C2.jpg'
58.7175 	EXP 	background_2: autoDraw = True
58.7175 	EXP 	faces: autoDraw = True
58.7175 	EXP 	trial_counter: autoDraw = True
58.7175 	EXP 	reminder: autoDraw = True
68.0357 	EXP 	background_2: autoDraw = False
68.0357 	EXP 	faces: autoDraw = False
68.0357 	EXP 	trial_counter: autoDraw = False
68.0357 	EXP 	reminder: autoDraw = False
68.0357 	EXP 	textbox: foreColor = <psychopy.colors.Color: green, alpha=1.0>
68.0357 	EXP 	background_3: autoDraw = True
68.0357 	EXP 	textbox: autoDraw = True
68.0357 	EXP 	reminder_2: autoDraw = True
68.0357 	EXP 	trial_counter_2: autoDraw = True
69.0198 	EXP 	New trial (rep=0, index=8): {'imageFile': 'different/049_218_L.jpg', 'corrAns': 'right', 'sameOrDiff': 'different'}
69.0566 	EXP 	background_3: autoDraw = False
69.0566 	EXP 	textbox: autoDraw = False
69.0566 	EXP 	reminder_2: autoDraw = False
69.0566 	EXP 	trial_counter_2: autoDraw = False
69.0566 	EXP 	background_3: autoDraw = False
69.0566 	EXP 	textbox: autoDraw = False
69.0566 	EXP 	reminder_2: autoDraw = False
69.0566 	EXP 	trial_counter_2: autoDraw = False
69.0566 	EXP 	faces: image = 'different/049_218_L.jpg'
69.0566 	EXP 	background_2: autoDraw = True
69.0566 	EXP 	faces: autoDraw = True
69.0566 	EXP 	trial_counter: autoDraw = True
69.0566 	EXP 	reminder: autoDraw = True
71.9689 	EXP 	background_2: autoDraw = False
71.9689 	EXP 	faces: autoDraw = False
71.9689 	EXP 	trial_counter: autoDraw = False
71.9689 	EXP 	reminder: autoDraw = False
71.9689 	EXP 	textbox: foreColor = <psychopy.colors.Color: green, alpha=1.0>
71.9689 	EXP 	background_3: autoDraw = True
71.9689 	EXP 	textbox: autoDraw = True
71.9689 	EXP 	reminder_2: autoDraw = True
71.9689 	EXP 	trial_counter_2: autoDraw = True
72.9538 	EXP 	New trial (rep=0, index=9): {'imageFile': 'different/076_109_R.jpg', 'corrAns': 'right', 'sameOrDiff': 'different'}
72.9789 	EXP 	background_3: autoDraw = False
72.9789 	EXP 	textbox: autoDraw = False
72.9789 	EXP 	reminder_2: autoDraw = False
72.9789 	EXP 	trial_counter_2: autoDraw = False
72.9789 	EXP 	background_3: autoDraw = False
72.9789 	EXP 	textbox: autoDraw = False
72.9789 	EXP 	reminder_2: autoDraw = False
72.9789 	EXP 	trial_counter_2: autoDraw = False
72.9789 	EXP 	faces: image = 'different/076_109_R.jpg'
72.9789 	EXP 	background_2: autoDraw = True
72.9789 	EXP 	faces: autoDraw = True
72.9789 	EXP 	trial_counter: autoDraw = True
72.9789 	EXP 	reminder: autoDraw = True
78.2522 	EXP 	background_2: autoDraw = False
78.2522 	EXP 	faces: autoDraw = False
78.2522 	EXP 	trial_counter: autoDraw = False
78.2522 	EXP 	reminder: autoDraw = False
78.2522 	EXP 	textbox: foreColor = <psychopy.colors.Color: green, alpha=1.0>
78.2522 	EXP 	background_3: autoDraw = True
78.2522 	EXP 	textbox: autoDraw = True
78.2522 	EXP 	reminder_2: autoDraw = True
78.2522 	EXP 	trial_counter_2: autoDraw = True
79.2365 	EXP 	New trial (rep=0, index=10): {'imageFile': 'different/019_074_L.jpg', 'corrAns': 'right', 'sameOrDiff': 'different'}
79.2602 	EXP 	background_3: autoDraw = False
79.2602 	EXP 	textbox: autoDraw = False
79.2602 	EXP 	reminder_2: autoDraw = False
79.2602 	EXP 	trial_counter_2: autoDraw = False
79.2602 	EXP 	background_3: autoDraw = False
79.2602 	EXP 	textbox: autoDraw = False
79.2602 	EXP 	reminder_2: autoDraw = False
79.2602 	EXP 	trial_counter_2: autoDraw = False
79.2602 	EXP 	faces: image = 'different/019_074_L.jpg'
79.2602 	EXP 	background_2: autoDraw = True
79.2602 	EXP 	faces: autoDraw = True
79.2602 	EXP 	trial_counter: autoDraw = True
79.2602 	EXP 	reminder: autoDraw = True
81.6688 	EXP 	background_2: autoDraw = False
81.6688 	EXP 	faces: autoDraw = False
81.6688 	EXP 	trial_counter: autoDraw = False
81.6688 	EXP 	reminder: autoDraw = False
81.6688 	EXP 	textbox: foreColor = <psychopy.colors.Color: green, alpha=1.0>
81.6688 	EXP 	background_3: autoDraw = True
81.6688 	EXP 	textbox: autoDraw = True
81.6688 	EXP 	reminder_2: autoDraw = True
81.6688 	EXP 	trial_counter_2: autoDraw = True
82.6532 	EXP 	New trial (rep=0, index=11): {'imageFile': 'different/025_235_L.jpg', 'corrAns': 'right', 'sameOrDiff': 'different'}
82.6749 	EXP 	background_3: autoDraw = False
82.6749 	EXP 	textbox: autoDraw = False
82.6749 	EXP 	reminder_2: autoDraw = False
82.6749 	EXP 	trial_counter_2: autoDraw = False
82.6749 	EXP 	background_3: autoDraw = False
82.6749 	EXP 	textbox: autoDraw = False
82.6749 	EXP 	reminder_2: autoDraw = False
82.6749 	EXP 	trial_counter_2: autoDraw = False
82.6749 	EXP 	faces: image = 'different/025_235_L.jpg'
82.6749 	EXP 	background_2: autoDraw = True
82.6749 	EXP 	faces: autoDraw = True
82.6749 	EXP 	trial_counter: autoDraw = True
82.6749 	EXP 	reminder: autoDraw = True
84.6196 	EXP 	background_2: autoDraw = False
84.6196 	EXP 	faces: autoDraw = False
84.6196 	EXP 	trial_counter: autoDraw = False
84.6196 	EXP 	reminder: autoDraw = False
84.6196 	EXP 	textbox: foreColor = <psychopy.colors.Color: green, alpha=1.0>
84.6196 	EXP 	background_3: autoDraw = True
84.6196 	EXP 	textbox: autoDraw = True
84.6196 	EXP 	reminder_2: autoDraw = True
84.6196 	EXP 	trial_counter_2: autoDraw = True
85.6197 	EXP 	background_3: autoDraw = False
85.6197 	EXP 	textbox: autoDraw = False
85.6197 	EXP 	reminder_2: autoDraw = False
85.6197 	EXP 	trial_counter_2: autoDraw = False
85.6197 	EXP 	background_3: autoDraw = False
85.6197 	EXP 	textbox: autoDraw = False
85.6197 	EXP 	reminder_2: autoDraw = False
85.6197 	EXP 	trial_counter_2: autoDraw = False
85.6197 	EXP 	background_4: autoDraw = True
85.6197 	EXP 	endmsg: autoDraw = True
92.4586 	DATA 	Mouse: Left button down, pos=(553,265)
92.5885 	DATA 	Mouse:  Left button up, pos=(553,265)
93.5408 	DATA 	Keypress: escape
93.6862 	EXP 	glasgow_face_matching: status = STOPPED
93.7010 	EXP 	background_4: autoDraw = False
93.7010 	EXP 	endmsg: autoDraw = False
93.7011 	EXP 	glasgow_face_matching: status = STOPPED
93.7998 	EXP 	window1: mouseVisible = True
