imageFile,corrAns,sameOrDiff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,background.started,startKey.started,instructionstxt.started,Instructions.stopped,trial.started,background_2.started,faces.started,resp.started,trial_counter.started,reminder.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,background_3.started,textbox.started,reminder_2.started,trial_counter_2.started,feedback.stopped,background_3.stopped,textbox.stopped,reminder_2.stopped,trial_counter_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
same/170_DV_C2.jpg,left,same,0,0,0,3,2.3774271000002045,,0.01404030000048806,0.059176800001296215,0.059176800001296215,0.059176800001296215,2.313845200000287,2.325692700000218,2.3774271000002045,2.3774271000002045,2.3774271000002045,2.3774271000002045,2.3774271000002045,5.047734300000229,left,1,2.6592178999999305,None,5.0482874999997875,5.0686609000003955,5.0686609000003955,5.0686609000003955,5.0686609000003955,6.0626050000009855,,,,,117266,001,2023-10-22_16h57.03.075,glasgow_face_matching,2023.2.3,59.96131296056378,2023-10-22 16h57.11.030253 +0330,
different/049_218_L.jpg,right,different,0,1,1,9,6.084920299999794,,,,,,,6.06288080000013,6.084920299999794,6.084920299999794,6.084920299999794,6.084920299999794,6.084920299999794,6.896952600000077,right,1,0.8025354000001244,None,6.897303499999907,6.913014200001271,6.913014200001271,6.913014200001271,6.913014200001271,7.896567800000412,7.924932500000068,7.924932500000068,7.924932500000068,7.924932500000068,117266,001,2023-10-22_16h57.03.075,glasgow_face_matching,2023.2.3,59.96131296056378,2023-10-22 16h57.11.030253 +0330,
same/235_C2_DV.jpg,left,same,0,2,2,4,7.924932500000068,,,,,,,7.897068899999795,7.924932500000068,7.924932500000068,7.924932500000068,7.924932500000068,7.924932500000068,8.980635900001289,right,0,1.0395941999995557,None,8.980967900000906,8.998329200001535,8.998329200001535,8.998329200001535,8.998329200001535,9.995866400000523,,,,,117266,001,2023-10-22_16h57.03.075,glasgow_face_matching,2023.2.3,59.96131296056378,2023-10-22 16h57.11.030253 +0330,
different/019_074_L.jpg,right,different,0,3,3,7,10.021876200000406,,,,,,,9.996155300001192,10.021876200000406,10.021876200000406,10.021876200000406,10.021876200000406,10.021876200000406,10.796888800001398,right,1,0.7716290999997,None,10.797249799999918,10.812555100001191,10.812555100001191,10.812555100001191,10.812555100001191,11.796347800000149,11.823151800001142,11.823151800001142,11.823151800001142,11.823151800001142,117266,001,2023-10-22_16h57.03.075,glasgow_face_matching,2023.2.3,59.96131296056378,2023-10-22 16h57.11.030253 +0330,
,,,,,,,11.823151800001142,,,,,,,11.796628500000224,11.823151800001142,11.823151800001142,11.823151800001142,11.823151800001142,11.823151800001142,,,,,,,,,,,,,,,,,,,,,,,
